token,platform,company_name,job_count,http_status,match_status,sponsor_id,sponsor_name,match_confidence,filings_last_3_years,last_filing_year,source_url,crawl_id,error
asula,ashby,,3,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/asula,CC-MAIN-2026-17,
asymmetric.re,ashby,,1,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/asymmetric.re,CC-MAIN-2026-25,
atalanta,ashby,,0,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/atalanta/5724b436-168d-44a4-acfb-5746e4dd3826,CC-MAIN-2026-25,
ataraxis-ai,ashby,,10,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/ataraxis-ai,CC-MAIN-2026-25,
ATG,ashby,,7,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/ATG,CC-MAIN-2026-25,
athenaactuarial,ashby,,0,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/athenaactuarial,CC-MAIN-2026-25,
atlan,ashby,,5,200,sponsor_matched,atlan-inc,Atlan Inc,0.99,2,2025,https://jobs.ashbyhq.com/atlan/8d7a6bd1-1b4d-4049-b42b-089fa359a788,CC-MAIN-2026-25,
atlas,ashby,,8,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/atlas,CC-MAIN-2026-25,
atlas-privacy,ashby,,4,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/atlas-privacy,CC-MAIN-2026-21,
atlasonc,ashby,,4,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/atlasonc/1fe16000-5bcc-4e24-a72e-e20c3f088094,CC-MAIN-2026-25,
atlasresidential,ashby,,2,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/atlasresidential,CC-MAIN-2026-17,
atmoicindustries,ashby,,0,404,not_validated,,,,,,https://jobs.ashbyhq.com/atmoicindustries/?ref=interestinggigs.com,CC-MAIN-2026-21,HTTP Error 404: Not Found
atob,ashby,,11,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/atob/0154fa2a-1b7a-481b-94ee-84b3929702f2?utm_source=Leadout+Capital+job+board&utm_medium=getro.com&gh_src=Leadout+Capital+job+board,CC-MAIN-2026-25,
Atolio,ashby,,3,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/Atolio,CC-MAIN-2026-17,
atomic,ashby,,10,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/atomic/6b7272e8-55eb-46b5-85b8-91ace0dd6349,CC-MAIN-2026-25,
atomic-financial,ashby,,1,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/atomic-financial/262ce03e-06b2-4960-a280-2484695ccf9c,CC-MAIN-2026-25,
atomic-invest,ashby,,1,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/atomic-invest/241de06e-858d-4e52-b3ac-43bc7c024176?utm_source=Collide+Capital+job+board&utm_medium=getro.com&gh_src=Collide+Capital+job+board,CC-MAIN-2026-21,
atomicindustries,ashby,,0,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/atomicindustries/591624e7-4b8e-4d2c-a35f-8e618ab1e488,CC-MAIN-2026-25,
AtomicSemi,ashby,,0,404,not_validated,,,,,,https://jobs.ashbyhq.com/AtomicSemi,CC-MAIN-2026-25,HTTP Error 404: Not Found
atrato,ashby,,1,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/atrato,CC-MAIN-2026-25,
atroposhealth,ashby,,1,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/atroposhealth,CC-MAIN-2026-25,
attention,ashby,,2,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/attention,CC-MAIN-2026-25,
atticus,ashby,,14,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/atticus/37661fa1-aef8-4cb3-854d-7bc5e8e7fc3d?utm_source=ngxJyLXgEY,CC-MAIN-2026-25,
attio,ashby,,47,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/attio/61fd6f21-a5a1-4183-b8d1-d5356a21389d,CC-MAIN-2026-21,
auctor,ashby,,12,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/auctor/048caf77-1ca5-4193-9fa7-2af9b7f1889f,CC-MAIN-2026-25,
audiohook,ashby,,13,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/audiohook,CC-MAIN-2026-25,
auditboard,ashby,,0,404,not_validated,,,,,,https://jobs.ashbyhq.com/auditboard/2d286a54-ccc6-46bf-b936-316e514594da?utm_source=Alkeon+Capital+job+board&utm_medium=getro.com&gh_src=Alkeon+Capital+job+board,CC-MAIN-2026-25,HTTP Error 404: Not Found
aufinity-group-gmbh,ashby,,0,404,not_validated,,,,,,https://jobs.ashbyhq.com/aufinity-group-gmbh/13e4c11a-0111-4946-a516-faf1b1963810,CC-MAIN-2026-25,HTTP Error 404: Not Found
auger,ashby,,0,404,not_validated,,,,,,https://jobs.ashbyhq.com/auger/760db65a-95e6-4bdd-8d45-201a8a90228f?utm_source=Oak+HC%2FFT+job+board&utm_medium=getro.com&gh_src=Oak+HC%2FFT+job+board,CC-MAIN-2026-25,HTTP Error 404: Not Found
augmodo,ashby,,7,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/augmodo/3f603107-47f5-4109-b07c-cc62fcd6bffc,CC-MAIN-2026-21,
august,ashby,,12,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/august/089e48ab-b554-4ebe-872f-1312b6cdcc52,CC-MAIN-2026-25,
august-health,ashby,,6,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/august-health/d74417db-8aa3-429c-84a2-89730a368809?utm_source=Moxxie+job+board&utm_medium=getro.com&gh_src=Moxxie+job+board,CC-MAIN-2026-25,
aurelian,ashby,,11,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/aurelian/5b56fe6d-ee8c-479b-b324-89c38e14c3da,CC-MAIN-2026-25,
aureliussystems,ashby,,18,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/aureliussystems/04bfa734-768c-49f5-b6c1-85bbb2ee7e24?utm_source=Detroit+Venture+Partners+job+board&utm_medium=getro.com&gh_src=Detroit+Venture+Partners+job+board,CC-MAIN-2026-25,
auror,ashby,,18,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/auror,CC-MAIN-2026-25,
aurorasolar,ashby,,9,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/aurorasolar/1c85e93d-a8c6-4b06-8f7a-dbb434276dc8/application,CC-MAIN-2026-25,
authenticins,ashby,,0,404,not_validated,,,,,,https://jobs.ashbyhq.com/authenticins/fdb390ea-7f2f-4f22-baef-a548dce3e883?utm_source=arpanajmera.beehiiv.com&utm_medium=referral&utm_campaign=edition-2-join-the-buzz,CC-MAIN-2026-21,HTTP Error 404: Not Found
authzed,ashby,,2,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/authzed/168d6ddd-5d71-41bd-a7f0-996ff191bce3,CC-MAIN-2026-25,
automat,ashby,,7,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/automat/5c9a8eae-0705-48b6-9b7a-8d752146feb0/application,CC-MAIN-2026-21,
autonomybio,ashby,,0,404,not_validated,,,,,,https://jobs.ashbyhq.com/autonomybio,CC-MAIN-2026-21,HTTP Error 404: Not Found
autoscience,ashby,,5,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/autoscience/323b577d-3150-4696-be85-b25e488fc2f5,CC-MAIN-2026-21,
ava-labs,ashby,,4,200,sponsor_matched,ava-labs-inc,Ava Labs Inc,0.99,1,2025,https://jobs.ashbyhq.com/ava-labs/c735a2d2-b1e8-44cc-8924-d41ff4611cf6?utm_source=findweb3.com,CC-MAIN-2026-21,
avala,ashby,,0,404,not_validated,,,,,,https://jobs.ashbyhq.com/avala/047c26ac-bdb0-429b-b7d4-92ea7ed92600?utm_source=MaC+Venture+Capital+job+board&utm_medium=getro.com&gh_src=MaC+Venture+Capital+job+board,CC-MAIN-2026-21,HTTP Error 404: Not Found
avalanchefusion,ashby,,0,404,not_validated,,,,,,https://jobs.ashbyhq.com/avalanchefusion/3fe5097e-d699-4a0a-854c-46a3b93c7bd5?utm_source=buildlist.xyz,CC-MAIN-2026-21,HTTP Error 404: Not Found
avelios-medical,ashby,,53,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/avelios-medical,CC-MAIN-2026-21,
Aven,ashby,,6,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/Aven/080ed0d5-131d-4637-99b8-40ab2256c21a?utm_source=NYCA+Partners+job+board&utm_medium=getro.com&gh_src=NYCA+Partners+job+board,CC-MAIN-2026-21,
aVenture,ashby,,0,404,not_validated,,,,,,https://jobs.ashbyhq.com/aVenture,CC-MAIN-2026-12,HTTP Error 404: Not Found
avid4,ashby,,1,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/avid4/434b5518-4f6d-4da6-953c-4e80343b1184/application?utm_id=2158137&utm_source=Get+Outdoor+Jobs,CC-MAIN-2026-21,
avida,ashby,,2,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/avida,CC-MAIN-2026-21,
avoca,ashby,,26,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/avoca,CC-MAIN-2026-21,
avra,ashby,,5,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/avra/4410365b-ba78-44aa-a676-6f76d3ce7180,CC-MAIN-2026-21,
away,ashby,,18,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/away/0a26d02f-b8c9-49ec-989c-5e8009e9031f,CC-MAIN-2026-21,
awesomic.com,ashby,,0,404,not_validated,,,,,,https://jobs.ashbyhq.com/awesomic.com/56547ffb-6e97-4a24-974e-f85474bbee2f/application,CC-MAIN-2026-17,HTTP Error 404: Not Found
axelera,ashby,,9,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/axelera/05bb07ad-7fa9-48df-88fa-e7d0ffa9a509?departmentId=4b2162d4-9993-4931-a3a3-83323c608870,CC-MAIN-2026-21,
axiom,ashby,,3,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/axiom/363ab5a7-499a-48b6-9ed1-ebb44df570a4,CC-MAIN-2026-21,
axiom-co,ashby,,1,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/axiom-co/8b140e3f-0c32-486b-99fc-befe35279e2e?utm_source=Crane+Venture+Partners+job+board&utm_medium=getro.com&gh_src=Crane+Venture+Partners+job+board,CC-MAIN-2026-21,
axiombio,ashby,,8,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/axiombio,CC-MAIN-2026-21,
axion,ashby,,10,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/axion/2185eae0-5ab7-4589-89b8-a7faa14221af,CC-MAIN-2026-21,
axionray,ashby,,0,404,not_validated,,,,,,https://jobs.ashbyhq.com/axionray/04010615-50eb-471c-81e5-2365370932eb?utm_source=Inspired+Capital+job+board&utm_medium=getro.com&gh_src=Inspired+Capital+job+board,CC-MAIN-2026-21,HTTP Error 404: Not Found
axle-careers,ashby,,12,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/axle-careers/a07d420e-be93-445d-91d5-6bdb4f2bced9?utm_source=Accel+job+board&utm_medium=getro.com&gh_src=Accel+job+board,CC-MAIN-2026-21,
axle-health,ashby,,5,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/axle-health/7cbdab6e-7c4f-47ca-882f-28760567ac05?utm_source=M5B6xxg9ra,CC-MAIN-2026-21,
axlora,ashby,,0,404,not_validated,,,,,,https://jobs.ashbyhq.com/axlora/1bf9c421-cbaf-4850-b30e-f6fc1ac3c532,CC-MAIN-2026-12,HTTP Error 404: Not Found
baba,ashby,,14,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/baba,CC-MAIN-2026-21,
babylonchain,ashby,,0,404,not_validated,,,,,,https://jobs.ashbyhq.com/babylonchain/e098e7d2-f074-4460-b9c9-d274aab8e015,CC-MAIN-2026-17,HTTP Error 404: Not Found
babylonlabs,ashby,,0,404,not_validated,,,,,,https://jobs.ashbyhq.com/babylonlabs/85c9f318-ab92-48c9-bbc2-c96ddd873e39,CC-MAIN-2026-21,HTTP Error 404: Not Found
backflip.ai,ashby,,1,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/backflip.ai,CC-MAIN-2026-21,
backmarket,ashby,,14,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/backmarket/607da213-6ce2-4c5b-9dbc-c49be4c40d8e?utm_source=+XePraqlpG5,CC-MAIN-2026-21,
bankjoy,ashby,,8,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/bankjoy/0aba45f4-39b3-4ffb-86a0-ceaf7d1ad4a8,CC-MAIN-2026-17,
bariendo,ashby,,0,404,not_validated,,,,,,https://jobs.ashbyhq.com/bariendo/1a80a78f-e66f-4a42-bf18-ad24af06ab59,CC-MAIN-2026-12,HTTP Error 404: Not Found
barkbus,ashby,,18,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/barkbus/938e5639-3f03-4e0d-b880-7b9cfa36824e,CC-MAIN-2026-21,
barnes,ashby,,88,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/barnes/a4adf83b-4989-4214-9bfd-22e4476634fa?departmentId=40fb97c6-734c-4f3a-af28-b9b87743b272,CC-MAIN-2026-21,
basata,ashby,,5,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/basata/5769e377-52ff-48ac-bb88-7447740ffdd6,CC-MAIN-2026-21,
Base,ashby,,7,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/Base,CC-MAIN-2026-21,
base-operations,ashby,,1,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/base-operations/27463864-280d-448a-97a7-ad648dfd508f/application,CC-MAIN-2026-21,
base-power,ashby,,0,error,not_validated,,,,,,https://jobs.ashbyhq.com/base-power/2c2e2c41-e1e5-4d68-ba39-5fd99056435f?utm_source=MCJ+job+board&utm_medium=getro.com&gh_src=MCJ+job+board,CC-MAIN-2026-21,JSONDecodeError: Unterminated string starting at: line 1 column 1987831 (char 1987830)
baseten,ashby,,83,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/baseten,CC-MAIN-2026-21,
basiccapital,ashby,,19,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/basiccapital/212c59c7-68ee-4b54-8989-fcae774b6332,CC-MAIN-2026-21,
basis-ai,ashby,,36,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/basis-ai,CC-MAIN-2026-21,
basis-research,ashby,,18,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/basis-research,CC-MAIN-2026-21,
bastion,ashby,,8,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/bastion/226dd6ee-1852-4a82-bb9c-9e21fcd08637/application,CC-MAIN-2026-21,
Baton,ashby,,2,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/Baton/1642142c-7900-45bc-93f0-0cb5a337d2c8,CC-MAIN-2026-21,
batoncorporation,ashby,,11,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/batoncorporation,CC-MAIN-2026-17,
battle-creek-games,ashby,,1,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/battle-creek-games/82a6af29-7551-42cc-bd67-45f6d37e73fe,CC-MAIN-2026-17,
bayesianhealth,ashby,,10,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/bayesianhealth,CC-MAIN-2026-21,
beaconai,ashby,,15,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/beaconai/1bb430ea-4c18-4117-84c1-7c803e8542f4?utm_source=Humba+Ventures+job+board&utm_medium=getro.com&gh_src=Humba+Ventures+job+board,CC-MAIN-2026-21,
beacons,ashby,,0,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/beacons/4b3b69f8-9b99-4aa0-92ef-854b55b7e248/application?utm_id=2108591&utm_source=San+Francisco+Job+Board,CC-MAIN-2026-17,
beakon,ashby,,0,404,not_validated,,,,,,https://jobs.ashbyhq.com/beakon,CC-MAIN-2026-21,HTTP Error 404: Not Found
beam,ashby,,0,404,not_validated,,,,,,https://jobs.ashbyhq.com/beam/0491a0de-35cf-4e5c-8477-25c47ef48c33?utm_source=Susa+Ventures+job+board&utm_medium=getro.com&gh_src=Susa+Ventures+job+board,CC-MAIN-2026-21,HTTP Error 404: Not Found
beam-up,ashby,,22,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/beam-up/207e3b4d-ead5-4dc8-8482-5a379606736b?utm_source=MMC+Ventures+job+board&utm_medium=getro.com&gh_src=MMC+Ventures+job+board,CC-MAIN-2026-21,
beamery,ashby,,7,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/beamery/0d03ee18-3d57-4776-9190-9193c7202a27?ref=pyjobs.com&utm_source=pyjobs.com&utm_medium=website,CC-MAIN-2026-17,
beamimpact,ashby,,4,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/beamimpact,CC-MAIN-2026-17,
bear,ashby,,0,404,not_validated,,,,,,https://jobs.ashbyhq.com/bear/ec49d48f-3ae6-4685-bff7-d72748cd1d5b,CC-MAIN-2026-21,HTTP Error 404: Not Found
beavr,ashby,,1,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/beavr,CC-MAIN-2026-21,
bedrock,ashby,,0,404,not_validated,,,,,,https://jobs.ashbyhq.com/bedrock,CC-MAIN-2026-17,HTTP Error 404: Not Found
bedrock-robotics,ashby,,35,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/bedrock-robotics/037d1d43-2033-41d2-abe0-92586f1bf565?utm_source=Emergence+Capital+job+board&utm_medium=getro.com&gh_src=Emergence+Capital+job+board,CC-MAIN-2026-21,
bedrockocean,ashby,,2,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/bedrockocean/060e7403-166b-41f4-83db-2d3ba6d6f5e6?utm_source=Eniac+Ventures+job+board&utm_medium=getro.com&gh_src=Eniac+Ventures+job+board,CC-MAIN-2026-21,
beeper,ashby,,0,404,not_validated,,,,,,https://jobs.ashbyhq.com/beeper,CC-MAIN-2026-17,HTTP Error 404: Not Found
believer,ashby,,2,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/believer/89e510bf-c590-4f17-9f93-cfcce23c39b3?utm_source=BITKRAFT+Ventures+job+board&utm_medium=getro.com&gh_src=BITKRAFT+Ventures+job+board,CC-MAIN-2026-12,
belvo,ashby,,5,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/belvo/e790f632-492c-4283-8089-d122229aa6f6?utm_source=Quona+Capital+job+board&utm_medium=getro.com&gh_src=Quona+Capital+job+board,CC-MAIN-2026-21,
bem,ashby,,2,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/bem,CC-MAIN-2026-21,
ben,ashby,,6,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/ben/436bcfbd-78f2-426d-b5c2-a49414e93368/application,CC-MAIN-2026-21,
bench,ashby,,0,404,not_validated,,,,,,https://jobs.ashbyhq.com/bench,CC-MAIN-2026-21,HTTP Error 404: Not Found
benchling,ashby,,51,200,sponsor_matched,benchling-inc,"Benchling, Inc.",0.99,6,2025,https://jobs.ashbyhq.com/benchling/0229ae3c-438c-419b-a283-48450e041810?utm_source=Menlo+Ventures+job+board&utm_medium=getro.com&gh_src=Menlo+Ventures+job+board,CC-MAIN-2026-21,
benepass,ashby,,8,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/benepass/40fd20bc-f016-4c40-84b6-195da6d206f2?utm_source=Threshold+job+board&utm_medium=getro.com&gh_src=Threshold+job+board,CC-MAIN-2026-21,
beside,ashby,,1,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/beside/0d918d3b-558f-4bae-b260-d8bb30870376,CC-MAIN-2026-21,
bespokelabs,ashby,,13,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/bespokelabs,CC-MAIN-2026-21,
bestow,ashby,,23,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/bestow/0bf56d94-c6e7-4cbd-9dac-688b1230c0af?utm_source=Morpheus+job+board&utm_medium=getro.com&gh_src=Morpheus+job+board,CC-MAIN-2026-21,
bettercloud,ashby,,3,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/bettercloud/1f5bcc25-824f-41e5-ac8a-26aa67912074?utm_source=Accel+job+board&utm_medium=getro.com&gh_src=Accel+job+board,CC-MAIN-2026-21,
bettermile,ashby,,7,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/bettermile/88cfd1dd-c252-4991-ab34-835daf53e5f2,CC-MAIN-2026-17,
bettermoney,ashby,,6,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/bettermoney/,CC-MAIN-2026-21,
betterup,ashby,,11,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/betterup/1169777e-936e-46e4-b974-ff496a2f97cc?utm_source=Freestyle+Capital+job+board&utm_medium=getro.com&gh_src=Freestyle+Capital+job+board,CC-MAIN-2026-21,
bevel,ashby,,5,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/bevel/1d99f925-e17c-49f5-b83b-2dd0c7ea2b45/application,CC-MAIN-2026-21,
beyondmath,ashby,,5,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/beyondmath,CC-MAIN-2026-17,
Bhblasted,ashby,,2,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/Bhblasted,CC-MAIN-2026-21,
biconomy,ashby,,0,404,not_validated,,,,,,https://jobs.ashbyhq.com/biconomy/00eb570d-51c1-41e5-90d9-1dd4f41777d9?utm_source=CoinFund+job+board&utm_medium=getro.com&gh_src=CoinFund+job+board,CC-MAIN-2026-21,HTTP Error 404: Not Found
Bifrost,ashby,,3,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/Bifrost/9129008e-adbc-4b93-9bf4-c67d65264143,CC-MAIN-2026-21,
big-leap-health,ashby,,6,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/big-leap-health/59f880c2-120a-4b6b-9570-2bb66077713a,CC-MAIN-2026-21,
biggergames,ashby,,12,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/biggergames,CC-MAIN-2026-21,
billie,ashby,,0,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/billie/3f7049df-f33f-40cd-82ea-6d5309688b1e?utm_source=Dawn+Capital+LLP+job+board&utm_medium=getro.com&gh_src=Dawn+Capital+LLP+job+board,CC-MAIN-2026-21,
billups,ashby,,9,200,sponsor_matched,billups-llc,"Billups, LLC",0.99,2,2025,https://jobs.ashbyhq.com/billups,CC-MAIN-2026-21,
binalyze,ashby,,2,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/binalyze/form/general-talent-pool?hsCtaAttrib=179903981894,CC-MAIN-2026-21,
binance.us,ashby,,11,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/binance.us,CC-MAIN-2026-21,
Bind,ashby,,0,404,not_validated,,,,,,https://jobs.ashbyhq.com/Bind/1042f0a5-fbc9-4d5f-be5c-614bbc97494c?ref=reactjobs.io,CC-MAIN-2026-17,HTTP Error 404: Not Found
binti,ashby,,12,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/binti/546ee34b-a6ff-479b-972b-350c94c26426?embed=js&utm_source=SV+Angel+job+board&utm_medium=getro.com&gh_src=SV+Angel+job+board,CC-MAIN-2026-21,
bio,ashby,,11,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/bio/363df25d-93f4-4525-8dc9-2d49dc84287d,CC-MAIN-2026-21,
bioptimizers,ashby,,2,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/bioptimizers/133d2148-e8e0-41fc-b3e3-05fb0c272b9e,CC-MAIN-2026-17,
biorender,ashby,,0,404,not_validated,,,,,,https://jobs.ashbyhq.com/biorender/87b657d2-e374-45b8-9837-a4b973a5f067/application?utm_id=2499564&utm_source=Remote+Beast,CC-MAIN-2026-21,HTTP Error 404: Not Found
Bioscope%20AI,ashby,,4,200,sponsor_matched,bioscope-ai-inc,"Bioscope.ai, Inc.",0.99,2,2025,https://jobs.ashbyhq.com/Bioscope%20AI,CC-MAIN-2026-21,
birdie,ashby,,3,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/birdie/a67538ac-c320-4119-8121-1c66d629ba43,CC-MAIN-2026-21,
bitewell,ashby,,0,404,not_validated,,,,,,https://jobs.ashbyhq.com/bitewell,CC-MAIN-2026-17,HTTP Error 404: Not Found
bitnomial,ashby,,0,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/bitnomial,CC-MAIN-2026-21,
bitstack,ashby,,0,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/bitstack/a3f81890-0c10-45ed-99bb-85e0a0e69341?utm_source=mobile_career&utm_medium=job_board,CC-MAIN-2026-21,
bitvavo,ashby,,5,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/bitvavo,CC-MAIN-2026-17,
bivacor-inc,ashby,,14,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/bivacor-inc,CC-MAIN-2026-17,
bjak,ashby,,0,404,not_validated,,,,,,https://jobs.ashbyhq.com/bjak/175e2810-b935-4c36-b5f1-1661cbe4c753?ref=remotework.FYI&src=remotework.FYI&utm_source=remotework.FYI&utm_campaign=remotework.FYI&source=remotework.FYI,CC-MAIN-2026-21,HTTP Error 404: Not Found
bjakcareer,ashby,,0,error,not_validated,,,,,,https://jobs.ashbyhq.com/bjakcareer/04507dd6-74f1-4fb2-838e-31f8d26b37d9?ref=www.moaijobs.com,CC-MAIN-2026-21,JSONDecodeError: Unterminated string starting at: line 1 column 1992750 (char 1992749)
blackbird-labs-inc,ashby,,7,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/blackbird-labs-inc/24665141-3697-4e5f-807f-c326c01f19b9,CC-MAIN-2026-21,
blackbox-strategies,ashby,,18,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/blackbox-strategies,CC-MAIN-2026-12,
Blackpoint%20Cyber,ashby,,17,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/Blackpoint%20Cyber/15db94c6-d0d9-4f15-94c6-8106996d4bc5,CC-MAIN-2026-21,
Blacksmith,ashby,,20,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/Blacksmith/087f0427-662b-4d09-8097-58df5013101b,CC-MAIN-2026-21,
Blacksmith%20Agency,ashby,,11,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/Blacksmith%20Agency/233ddd16-4a04-431c-a623-a190dbcb66d0,CC-MAIN-2026-21,
bland,ashby,,19,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/bland/1b6ba073-5a7a-45ad-afb8-f12dbc6eab7a?utm_source=Upfront+Ventures+job+board&utm_medium=getro.com&gh_src=Upfront+Ventures+job+board,CC-MAIN-2026-21,
bland-ai,ashby,,0,404,not_validated,,,,,,https://jobs.ashbyhq.com/bland-ai?ref=jobs.supporthuman.cx,CC-MAIN-2026-21,HTTP Error 404: Not Found
blank-metal,ashby,,9,200,unmatched_sponsor,,,,,,https://jobs.ashbyhq.com/blank-metal/754717ef-2304-4f88-9f2b-d3fca6cb0715?utm_source=Rally+Ventures+job+board&utm_medium=getro.com&gh_src=Rally+Ventures+job+board,CC-MAIN-2026-21,
